CenterX,CenterY,Eccentricity,KurtosisX,KurtosisY,GrdGrid1_x,GrdGrid1_y,GrdGrid2_x,GrdGrid2_y,GrdGrid3_x,GrdGrid3_y,GrdGrid4_x,GrdGrid4_y,GrdGrid1_5,GrdGrid5_y,GrdGrid6_x,GrdGrid6_y,GrdGrid7_x,GrdGrid7_y,GrdGrid8_x,GrdGrid8_y,PressGrid1,PressGrid2,PressGrid3,PressGrid4,PressGrid5,PressGrid6,PressGrid7,PressGrid8,PressGrid9,PressGrid10,PressGrid11,PressGrid12,PressGrid13,PressGrid14,PressGrid15,PressGrid16,Label
185.0,166.0,0.8586,1.3862,-0.0141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,0.5,-0.5,0.0,0.0,101.108,102.133,100.734,101.087,101.97,102.263,99.45,102.833,101.931,97.946,98.396,99.975,90.931,89.735,101.265,103.0,1
191.0,162.0,0.9109,0.5025,0.8223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,0.5,-0.5,101.772,102.8,102.8,102.015,101.969,102.953,100.206,101.867,101.965,97.79,100.044,100.77,93.043,90.263,99.225,103.0,1
156.0,177.0,0.9081,-0.6564,0.5743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,101.736,102.76,101.276,102.763,101.965,100.758,98.687,100.049,99.63,87.269,96.498,102.067,89.267,95.669,102.232,103.0,1
182.0,195.0,0.8672,-0.3842,-0.3486,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.088,102.126,101.297,99.799,101.963,102.722,98.825,101.134,101.96,97.986,95.582,100.109,92.907,89.864,96.933,102.995,1
151.0,164.0,0.8718,-0.1561,0.6766,0.0,0.0,0.5,-0.5,0.5,-0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-1.0,1.0,0.0,0.0,101.174,102.197,99.489,102.197,101.954,100.28,99.935,99.468,94.596,85.996,98.761,102.998,92.248,100.309,102.993,102.997,1
173.0,170.0,0.8707,-0.0852,-0.0383,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,-1.0,1.0,0.0,0.0,-0.5,0.5,101.142,102.163,99.972,102.163,101.965,100.908,101.286,100.912,101.49,92.644,97.441,101.389,87.674,94.932,102.998,102.999,1
185.0,195.0,0.8888,1.4296,-0.4927,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,-1.0,1.0,0.5,-0.5,101.401,102.427,102.271,100.786,101.959,102.997,99.72,102.364,101.951,99.698,97.644,99.96,96.289,90.891,100.307,102.997,1
169.0,171.0,0.8829,-0.3593,-0.1997,0.0,0.0,0.0,0.0,-0.5,0.5,1.0,0.5,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,101.34,102.356,100.254,102.363,101.968,101.728,99.816,101.83,101.445,94.293,99.063,100.839,89.163,95.28,103.0,102.999,1
170.0,176.0,0.897,0.0755,-0.5049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-1.0,1.0,0.0,0.0,101.671,102.7,101.748,102.699,101.969,102.072,100.34,102.139,101.451,93.317,98.25,100.972,92.559,96.118,102.992,102.999,1
178.0,165.0,0.8654,0.8974,-0.4519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,101.039,102.065,99.828,101.796,101.969,101.862,99.957,102.999,101.756,95.265,97.809,99.941,90.08,95.616,102.999,103.0,1
145.0,193.0,0.8955,-0.7099,-0.1815,0.0,0.0,0.0,0.0,1.5,0.0,-0.5,0.5,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,101.53,102.563,101.27,102.562,101.953,100.491,99.888,99.671,100.396,88.212,98.453,102.981,93.893,98.945,102.994,102.99,1
185.0,233.0,0.8464,-0.5805,-0.3951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,0.0,0.0,0.5,-0.5,0.5,-0.5,0.5,-0.5,100.779,101.784,101.776,98.566,101.967,102.995,99.73,99.767,101.951,100.539,94.298,101.106,98.029,90.698,93.931,99.374,1
166.0,213.0,0.9326,1.0767,-0.4583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,1.5,-1.5,0.0,0.0,102.218,103.25,103.25,103.25,101.984,100.321,101.194,102.992,99.49,92.035,91.846,97.676,97.522,96.146,100.966,102.991,0
176.0,250.0,0.9125,0.6225,-0.2962,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.5,-0.5,101.834,102.864,102.859,101.626,101.952,102.997,100.176,101.695,101.956,99.015,92.255,97.156,97.73,92.605,92.525,100.518,0
172.0,237.0,0.9656,1.4442,-0.7043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1.0,1.5,0.0,0.0,0.0,102.218,103.25,103.25,103.25,102.811,102.817,103.393,103.849,101.845,97.602,97.059,99.779,98.15,99.288,102.506,103.815,0
182.0,198.0,0.8874,1.6097,-0.2656,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.425,102.447,100.431,102.43,101.912,100.948,100.555,102.976,101.912,97.572,100.731,98.415,92.996,90.399,92.591,102.864,0
178.0,246.0,0.8872,-0.7135,-0.3455,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.376,102.398,102.033,101.2,101.97,102.999,100.242,102.699,101.967,101.318,97.87,99.437,100.272,96.802,94.853,100.139,0
170.0,194.0,0.9594,1.5596,-0.1825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,102.218,103.25,103.25,103.25,102.646,102.154,103.401,103.673,101.338,94.204,97.819,100.196,96.662,99.25,103.06,103.647,0
183.0,164.0,0.9566,4.7636,0.7321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,102.218,103.25,103.25,103.25,102.774,102.513,103.809,103.813,101.955,95.689,99.11,100.858,97.166,94.945,102.945,103.777,0
176.0,238.0,0.9087,0.7055,-0.2247,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,-0.5,0.5,0.0,0.5,0.0,0.0,101.77,102.794,102.796,101.57,101.965,102.996,99.858,101.862,101.952,100.492,96.071,99.872,99.08,92.631,93.241,101.598,0
171.0,245.0,0.953,-0.1615,-0.2258,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,102.218,103.25,103.25,103.25,102.412,103.446,102.797,98.373,101.963,102.259,93.588,98.526,97.62,95.604,94.541,101.013,0
163.0,230.0,0.9581,0.2247,-0.2875,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,-0.5,0.5,-3.0,2.5,0.0,0.0,102.218,103.25,103.25,103.25,102.56,103.457,101.056,103.607,101.948,96.448,92.173,98.376,98.237,98.834,102.329,103.576,0
