CenterX,CenterY,Eccentricity,KurtosisX,KurtosisY,GrdGrid1_x,GrdGrid1_y,GrdGrid2_x,GrdGrid2_y,GrdGrid3_x,GrdGrid3_y,GrdGrid4_x,GrdGrid4_y,GrdGrid1_5,GrdGrid5_y,GrdGrid6_x,GrdGrid6_y,GrdGrid7_x,GrdGrid7_y,GrdGrid8_x,GrdGrid8_y,PressGrid1,PressGrid2,PressGrid3,PressGrid4,PressGrid5,PressGrid6,PressGrid7,PressGrid8,PressGrid9,PressGrid10,PressGrid11,PressGrid12,PressGrid13,PressGrid14,PressGrid15,PressGrid16,Label
128.0,248.0,0.955,0.6963,-1.1626,0.5,-0.5,0.5,-0.5,5.0,-4.0,1.0,0.0,1.0,-1.0,-1.5,1.5,-0.5,0.5,0.0,0.0,102.218,103.25,103.25,103.25,97.916,89.514,91.315,81.921,91.314,88.87,89.268,94.739,95.851,97.248,101.512,103.446,3
144.0,257.0,0.961,0.4853,-1.3801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,-0.5,-3.5,3.5,0.0,0.0,102.218,103.25,103.25,103.25,101.022,100.566,103.584,101.469,93.408,90.737,92.595,91.495,97.149,101.626,101.915,102.602,3
139.0,245.0,0.9818,0.4673,-1.1899,0.0,0.0,0.5,-0.5,0.0,0.0,0.5,-0.5,-4.0,4.0,-2.0,2.0,1.0,-1.0,-0.5,0.5,102.218,103.25,103.25,103.25,101.982,100.932,103.674,103.013,90.476,84.764,84.826,82.188,100.806,102.443,104.328,104.338,3
149.0,236.0,0.9742,-0.4122,-1.3054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.5,102.218,103.25,103.25,103.25,102.306,102.068,103.428,100.268,94.722,91.017,93.185,92.033,97.631,103.409,104.082,104.083,3
141.0,272.0,0.9828,0.0352,-1.1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,-2.5,0.5,0.0,1.0,-0.5,102.218,103.25,103.25,103.25,103.377,102.027,102.815,104.103,99.058,84.001,85.321,84.365,100.675,103.664,104.371,104.383,3
143.0,213.0,0.9778,-0.2603,-1.1278,-1.0,1.0,-2.0,2.0,0.5,0.5,0.0,1.0,0.0,0.0,4.5,-3.0,-1.5,1.5,0.5,-0.5,102.218,103.25,103.25,103.25,98.557,100.992,100.558,94.936,79.235,75.814,79.073,80.778,95.719,100.198,104.195,104.203,3
141.0,271.0,0.9752,-0.0081,-1.1808,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.5,0.5,-1.0,1.0,0.0,0.0,102.218,103.25,103.25,103.25,103.103,102.261,101.435,100.973,97.058,89.319,93.241,90.339,99.716,102.156,102.131,104.07,3
170.0,272.0,0.9709,7.236,-1.4267,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,-0.5,1.5,0.0,0.0,1.0,-1.0,102.218,103.25,103.25,103.25,101.769,103.842,102.658,103.067,98.71,100.182,100.204,95.689,100.778,102.451,102.364,103.139,14
160.0,266.0,0.9801,0.3598,-1.2668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.218,103.25,103.25,103.25,102.335,103.976,102.728,104.11,98.48,100.507,98.857,96.802,100.434,103.522,103.719,104.248,14
167.0,241.0,0.9768,-0.3967,-1.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,-0.5,0.5,-0.5,102.218,103.25,103.25,103.25,102.545,104.245,104.247,103.784,96.625,100.547,97.346,95.497,100.451,102.577,102.156,101.311,14
158.0,247.0,0.9759,-1.0611,-1.3086,0.0,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5,-0.5,0.5,0.0,0.0,-0.5,0.5,1.5,-1.0,102.218,103.25,103.25,103.25,101.943,104.142,102.678,101.878,97.415,101.136,98.598,93.632,97.77,101.044,101.619,102.327,14
165.0,249.0,0.9707,0.5609,-1.4647,-1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,-1.0,1.0,-0.5,0.5,0.0,0.0,102.218,103.25,103.25,103.25,102.013,103.934,103.295,103.1,96.151,100.861,97.118,93.305,98.325,101.685,103.469,102.67,14
166.0,280.0,0.9752,3.3069,-1.6047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,102.218,103.25,103.25,103.25,102.158,103.842,102.155,102.62,98.8,100.813,101.062,96.003,99.927,102.306,103.669,103.813,14
156.0,240.0,0.9757,0.6299,-1.2482,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-0.5,0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,102.218,103.25,103.25,103.25,102.264,104.13,103.069,103.403,93.713,96.657,94.883,92.674,101.572,104.138,104.138,104.129,14
170.0,268.0,0.9653,0.5353,-1.2701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,102.218,103.25,103.25,103.25,101.503,103.752,102.189,103.239,99.52,100.759,99.813,97.74,97.934,101.158,102.053,102.249,14
172.0,280.0,0.9753,2.4601,-1.1962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,0.5,0.0,0.0,-0.5,-1.5,102.218,103.25,103.25,103.25,102.617,104.112,104.141,103.659,99.541,98.968,98.784,96.855,101.31,102.792,101.96,102.333,14
161.0,233.0,0.9802,0.2948,-1.3396,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,102.218,103.25,103.25,103.25,102.704,104.348,104.076,102.363,95.853,99.308,95.734,94.072,100.138,103.793,103.362,103.973,14
162.0,232.0,0.9814,0.088,-1.3767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,2.0,-2.0,1.5,-1.5,102.218,103.25,103.25,103.25,102.373,104.083,103.653,103.62,95.201,97.891,95.518,94.359,99.573,103.498,104.08,104.078,14
153.0,237.0,0.977,0.8802,-1.3841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,1.5,-1.0,102.218,103.25,103.25,103.25,101.993,103.981,103.246,102.413,95.59,95.982,99.271,94.174,101.198,103.944,103.941,103.946,14
173.0,233.0,0.9725,2.1046,-1.1777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,102.218,103.25,103.25,103.25,102.411,103.553,104.109,104.111,97.148,99.026,98.215,96.415,99.136,101.462,100.837,101.069,14
167.0,257.0,0.9811,1.7353,-1.2517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-0.5,0.5,0.0,0.5,102.218,103.25,103.25,103.25,102.723,104.174,104.029,103.733,97.348,96.975,97.224,95.577,101.53,103.754,102.983,103.821,14
163.0,257.0,0.9693,-0.5316,-1.3647,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,-0.5,0.0,0.0,0.5,-0.5,1.0,0.0,102.218,103.25,103.25,103.25,101.454,103.909,103.158,103.789,97.577,99.655,98.692,94.938,98.495,100.21,102.045,100.502,14
170.0,230.0,0.9761,-0.0376,-1.3554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.5,-0.5,0.5,-0.5,102.218,103.25,103.25,103.25,102.233,104.202,103.57,103.972,97.041,100.889,98.138,93.141,98.285,100.93,101.645,101.022,14
148.0,244.0,0.9477,1.1409,-0.969,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.5,102.218,103.25,103.25,103.25,100.525,100.02,103.202,101.783,95.861,93.65,90.543,96.46,99.544,99.705,103.29,103.285,16
170.0,231.0,0.8373,-0.2569,-1.2196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,1.0,-0.5,99.326,99.815,101.73,101.727,99.384,100.937,102.989,98.262,99.656,94.358,93.22,95.636,97.501,95.798,96.917,97.871,16
160.0,255.0,0.9354,1.1151,-1.3196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5,0.0,0.0,0.5,-0.5,102.218,103.25,103.25,103.25,101.015,102.47,103.017,103.014,98.205,97.502,95.704,92.796,95.225,98.097,100.427,101.296,16
194.0,218.0,0.8045,-0.2072,-1.0174,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,-0.5,-0.5,0.5,-1.0,1.0,98.371,100.762,101.596,101.596,99.54,101.002,102.991,100.656,99.328,94.867,96.998,96.445,98.79,93.0,93.793,96.767,16
152.0,209.0,0.9593,-0.7219,-0.323,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.218,103.25,103.25,103.25,102.511,101.242,103.537,103.548,99.811,97.294,99.467,99.256,99.48,101.06,100.988,102.203,16
171.0,211.0,0.9369,-0.2892,-0.6575,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,102.218,103.25,103.25,103.25,100.281,100.862,102.989,103.011,99.517,95.65,97.876,97.791,95.483,96.126,96.805,99.808,16
161.0,223.0,0.9601,1.6014,-1.1348,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,102.218,103.25,103.25,103.25,101.768,99.868,103.676,103.68,96.211,92.102,89.642,90.939,94.012,96.136,102.212,103.644,16
165.0,228.0,0.9556,0.2982,-1.0409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,1.5,-1.5,2.0,-2.0,102.218,103.25,103.25,103.25,101.033,102.101,103.542,103.544,98.707,96.88,95.006,93.132,96.031,94.528,98.562,103.531,16
142.0,224.0,0.965,-0.8821,-0.0129,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.218,103.25,103.25,103.25,102.677,101.328,103.122,102.522,100.141,97.642,100.333,99.949,101.071,101.72,101.768,102.399,16
167.0,226.0,0.8689,0.3324,-0.8764,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,1.0,-1.0,0.0,0.0,101.112,99.619,102.13,102.128,100.173,100.72,102.992,102.984,101.139,95.471,91.42,92.606,93.544,96.396,100.186,99.532,16
185.0,213.0,0.8722,0.2815,-1.0706,1.5,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5,0.5,-0.5,100.162,101.065,102.466,102.461,99.555,102.588,102.984,102.98,97.544,92.223,91.799,94.983,90.501,97.834,96.97,95.049,16
141.0,247.0,0.9442,-0.6107,-1.1266,0.0,0.0,-0.5,0.5,0.5,-0.5,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,-0.5,0.5,102.218,103.25,103.25,103.25,102.043,98.84,102.226,103.079,98.834,99.188,98.006,98.121,99.492,100.647,100.783,100.611,16
132.0,264.0,0.9543,10.3719,-1.0821,0.0,0.0,-1.5,1.0,2.0,-0.5,0.0,0.0,-0.5,0.5,-0.5,0.5,1.0,-1.0,-0.5,1.0,102.218,103.25,103.25,103.25,101.218,101.677,100.652,102.32,94.873,95.65,92.695,95.845,99.823,101.21,102.627,103.452,16
164.0,257.0,0.9752,0.2283,-1.1324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.5,-0.5,-1.0,1.0,102.218,103.25,103.25,103.25,101.683,102.647,103.326,103.332,99.844,97.696,97.855,96.534,96.999,98.741,100.132,101.49,16
175.0,200.0,0.9392,-0.2005,-0.2343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,102.218,103.25,103.25,103.25,101.216,100.847,103.13,103.12,99.244,96.022,96.072,97.39,95.251,95.112,97.608,101.018,16
170.0,235.0,0.9524,-1.1193,-1.434,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.218,103.25,103.25,103.25,101.393,101.96,103.346,102.813,99.886,97.975,99.095,95.054,94.417,96.549,99.808,102.473,16
