CenterX,CenterY,Eccentricity,KurtosisX,KurtosisY,GrdGrid1_x,GrdGrid1_y,GrdGrid2_x,GrdGrid2_y,GrdGrid3_x,GrdGrid3_y,GrdGrid4_x,GrdGrid4_y,GrdGrid1_5,GrdGrid5_y,GrdGrid6_x,GrdGrid6_y,GrdGrid7_x,GrdGrid7_y,GrdGrid8_x,GrdGrid8_y,PressGrid1,PressGrid2,PressGrid3,PressGrid4,PressGrid5,PressGrid6,PressGrid7,PressGrid8,PressGrid9,PressGrid10,PressGrid11,PressGrid12,PressGrid13,PressGrid14,PressGrid15,PressGrid16,Label
180.0,231.0,0.9708,2.6173,-1.3775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,102.218,103.25,103.25,103.25,101.45,103.866,103.516,103.587,97.002,102.136,98.826,96.152,95.565,100.572,100.552,101.219,1
166.0,245.0,0.9816,-0.4616,-1.3033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.5,1.5,-1.5,102.218,103.25,103.25,103.25,102.596,104.211,103.995,103.383,97.551,100.999,96.129,93.863,98.245,102.34,104.013,104.15,1
175.0,257.0,0.9688,0.3864,-1.2308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,102.218,103.25,103.25,103.25,101.65,103.851,103.207,103.02,97.43,101.597,98.233,93.674,96.041,100.447,101.926,103.054,1
169.0,247.0,0.9599,-0.244,-1.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,102.218,103.25,103.25,103.25,101.82,103.445,102.831,101.87,98.749,100.468,97.918,94.472,95.07,101.513,102.07,103.385,1
164.0,246.0,0.9746,0.0625,-1.4847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,102.218,103.25,103.25,103.25,102.788,103.502,103.946,102.704,97.467,99.091,97.319,94.704,98.177,103.079,103.697,103.912,1
175.0,243.0,0.9804,1.0042,-1.3503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,1.0,-1.0,102.218,103.25,103.25,103.25,102.443,104.165,103.996,103.59,96.879,101.002,98.15,95.522,97.863,101.41,101.834,102.261,1
169.0,243.0,0.985,-0.2544,-1.3991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,-1.5,1.5,0.0,0.0,102.218,103.25,103.25,103.25,102.731,103.506,104.11,103.438,97.485,101.067,97.693,94.538,98.84,101.331,103.904,104.108,1
169.0,226.0,0.9787,0.9404,-1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,-0.5,0.0,0.0,102.218,103.25,103.25,103.25,102.374,104.125,104.063,103.331,94.934,100.378,97.303,94.412,98.312,102.263,101.84,102.59,1
171.0,229.0,0.9707,0.1334,-1.4883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,0.5,-0.5,102.218,103.25,103.25,103.25,101.97,103.232,103.5,101.903,96.98,101.186,97.572,93.645,95.207,100.519,102.277,103.338,1
173.0,256.0,0.9713,1.6832,-1.3636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,0.5,-0.5,0.0,0.0,0.0,0.0,102.218,103.25,103.25,103.25,102.343,103.557,103.7,103.564,97.709,100.239,98.871,96.469,98.893,102.029,102.114,102.0,1
171.0,258.0,0.9682,1.2182,-1.1775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,102.218,103.25,103.25,103.25,102.103,103.548,103.761,103.025,98.187,101.072,98.242,94.481,98.77,102.552,102.684,103.802,1
170.0,222.0,0.974,0.4311,-1.4795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,-1.0,-1.0,2.0,102.218,103.25,103.25,103.25,101.69,103.757,103.605,102.793,95.559,100.713,96.448,93.948,95.563,102.186,101.443,102.352,1
160.0,266.0,0.9801,0.3598,-1.2668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.218,103.25,103.25,103.25,102.335,103.976,102.728,104.11,98.48,100.507,98.857,96.802,100.434,103.522,103.719,104.248,0
167.0,241.0,0.9768,-0.3967,-1.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,-0.5,0.5,-0.5,102.218,103.25,103.25,103.25,102.545,104.245,104.247,103.784,96.625,100.547,97.346,95.497,100.451,102.577,102.156,101.311,0
158.0,247.0,0.9759,-1.0611,-1.3086,0.0,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5,-0.5,0.5,0.0,0.0,-0.5,0.5,1.5,-1.0,102.218,103.25,103.25,103.25,101.943,104.142,102.678,101.878,97.415,101.136,98.598,93.632,97.77,101.044,101.619,102.327,0
165.0,249.0,0.9707,0.5609,-1.4647,-1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,-1.0,1.0,-0.5,0.5,0.0,0.0,102.218,103.25,103.25,103.25,102.013,103.934,103.295,103.1,96.151,100.861,97.118,93.305,98.325,101.685,103.469,102.67,0
166.0,280.0,0.9752,3.3069,-1.6047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,102.218,103.25,103.25,103.25,102.158,103.842,102.155,102.62,98.8,100.813,101.062,96.003,99.927,102.306,103.669,103.813,0
170.0,268.0,0.9653,0.5353,-1.2701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,102.218,103.25,103.25,103.25,101.503,103.752,102.189,103.239,99.52,100.759,99.813,97.74,97.934,101.158,102.053,102.249,0
172.0,280.0,0.9753,2.4601,-1.1962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,0.5,0.0,0.0,-0.5,-1.5,102.218,103.25,103.25,103.25,102.617,104.112,104.141,103.659,99.541,98.968,98.784,96.855,101.31,102.792,101.96,102.333,0
161.0,233.0,0.9802,0.2948,-1.3396,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,102.218,103.25,103.25,103.25,102.704,104.348,104.076,102.363,95.853,99.308,95.734,94.072,100.138,103.793,103.362,103.973,0
162.0,232.0,0.9814,0.088,-1.3767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,2.0,-2.0,1.5,-1.5,102.218,103.25,103.25,103.25,102.373,104.083,103.653,103.62,95.201,97.891,95.518,94.359,99.573,103.498,104.08,104.078,0
153.0,237.0,0.977,0.8802,-1.3841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,1.5,-1.0,102.218,103.25,103.25,103.25,101.993,103.981,103.246,102.413,95.59,95.982,99.271,94.174,101.198,103.944,103.941,103.946,0
173.0,233.0,0.9725,2.1046,-1.1777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,102.218,103.25,103.25,103.25,102.411,103.553,104.109,104.111,97.148,99.026,98.215,96.415,99.136,101.462,100.837,101.069,0
167.0,257.0,0.9811,1.7353,-1.2517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-0.5,0.5,0.0,0.5,102.218,103.25,103.25,103.25,102.723,104.174,104.029,103.733,97.348,96.975,97.224,95.577,101.53,103.754,102.983,103.821,0
163.0,257.0,0.9693,-0.5316,-1.3647,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,-0.5,0.0,0.0,0.5,-0.5,1.0,0.0,102.218,103.25,103.25,103.25,101.454,103.909,103.158,103.789,97.577,99.655,98.692,94.938,98.495,100.21,102.045,100.502,0
170.0,230.0,0.9761,-0.0376,-1.3554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.5,-0.5,0.5,-0.5,102.218,103.25,103.25,103.25,102.233,104.202,103.57,103.972,97.041,100.889,98.138,93.141,98.285,100.93,101.645,101.022,0
